file,label,duration,sample_rate,channels,bit_depth,rms,peak,silence_ratio,status,reason
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000160.wav,background,3.0,16000,1,16,0.03484,0.24573,0.5374,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000161.wav,background,3.0,16000,1,16,0.03022,0.23453,0.4722,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000162.wav,background,3.0,16000,1,16,0.03206,0.25586,0.4731,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000163.wav,background,3.0,16000,1,16,0.03417,0.20987,0.446,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000164.wav,background,3.0,16000,1,16,0.0414,0.29828,0.4108,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000165.wav,background,3.0,16000,1,16,0.04045,0.28748,0.4325,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000166.wav,background,3.0,16000,1,16,0.04064,0.31137,0.3669,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000167.wav,background,3.0,16000,1,16,0.04132,0.26501,0.396,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000168.wav,background,3.0,16000,1,16,0.03179,0.17743,0.3479,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000169.wav,background,3.0,16000,1,16,0.04271,0.2818,0.3294,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000170.wav,background,3.0,16000,1,16,0.04232,0.28351,0.3322,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000171.wav,background,3.0,16000,1,16,0.01058,0.07126,0.7067,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000172.wav,background,3.0,16000,1,16,0.0125,0.09515,0.6591,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000173.wav,background,3.0,16000,1,16,0.01417,0.12381,0.5961,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000174.wav,background,3.0,16000,1,16,0.01363,0.1106,0.614,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000175.wav,background,3.0,16000,1,16,0.01467,0.11646,0.6055,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000176.wav,background,3.0,16000,1,16,0.01613,0.12054,0.5623,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000177.wav,background,3.0,16000,1,16,0.01332,0.09818,0.6106,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000178.wav,background,3.0,16000,1,16,0.0145,0.1116,0.5992,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000179.wav,background,3.0,16000,1,16,0.01369,0.11926,0.6312,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000180.wav,background,3.0,16000,1,16,0.01301,0.10672,0.6326,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000181.wav,background,3.0,16000,1,16,0.01156,0.08749,0.7045,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000182.wav,background,3.0,16000,1,16,0.01205,0.1087,0.679,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000183.wav,background,3.0,16000,1,16,0.01015,0.09555,0.7332,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000184.wav,background,3.0,16000,1,16,0.01352,0.10678,0.6569,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000185.wav,background,3.0,16000,1,16,0.01086,0.11945,0.7832,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000186.wav,background,3.0,16000,1,16,0.00712,0.07614,0.8918,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000187.wav,background,3.0,16000,1,16,0.01142,0.08441,0.6917,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000188.wav,background,3.0,16000,1,16,0.01402,0.10962,0.6065,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000189.wav,background,3.0,16000,1,16,0.01992,0.2005,0.502,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000190.wav,background,3.0,16000,1,16,0.01862,0.18234,0.561,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000191.wav,background,3.0,16000,1,16,0.02546,0.21997,0.4028,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000192.wav,background,3.0,16000,1,16,0.02713,0.22656,0.4125,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000193.wav,background,3.0,16000,1,16,0.02741,0.19443,0.3858,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000194.wav,background,3.0,16000,1,16,0.02799,0.22812,0.4315,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000195.wav,background,3.0,16000,1,16,0.02223,0.19238,0.5091,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000196.wav,background,3.0,16000,1,16,0.02092,0.1214,0.4844,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000197.wav,background,3.0,16000,1,16,0.02538,0.15479,0.414,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000198.wav,background,3.0,16000,1,16,0.02738,0.19394,0.3947,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000199.wav,background,3.0,16000,1,16,0.03016,0.29489,0.3826,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000200.wav,background,3.0,16000,1,16,0.02596,0.22241,0.3935,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000201.wav,background,3.0,16000,1,16,0.02496,0.20282,0.416,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000202.wav,background,3.0,16000,1,16,0.03965,0.23138,0.3133,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000203.wav,background,3.0,16000,1,16,0.03816,0.24884,0.3022,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000204.wav,background,3.0,16000,1,16,0.03816,0.20724,0.3024,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000205.wav,background,3.0,16000,1,16,0.02835,0.23175,0.385,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000206.wav,background,3.0,16000,1,16,0.03227,0.17383,0.3333,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000207.wav,background,3.0,16000,1,16,0.03551,0.22546,0.3253,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000208.wav,background,3.0,16000,1,16,0.03761,0.21719,0.3135,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000209.wav,background,3.0,16000,1,16,0.04103,0.22729,0.2901,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000210.wav,background,3.0,16000,1,16,0.03874,0.25552,0.3097,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000211.wav,background,3.0,16000,1,16,0.04427,0.22351,0.2889,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000212.wav,background,3.0,16000,1,16,0.04435,0.25055,0.29,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000213.wav,background,3.0,16000,1,16,0.03903,0.25967,0.3206,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000214.wav,background,3.0,16000,1,16,0.04065,0.26288,0.2991,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000215.wav,background,3.0,16000,1,16,0.05325,0.27017,0.2512,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000216.wav,background,3.0,16000,1,16,0.03687,0.27676,0.4186,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000217.wav,background,3.0,16000,1,16,0.02517,0.17007,0.4135,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000218.wav,background,3.0,16000,1,16,0.01804,0.10138,0.5294,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000219.wav,background,3.0,16000,1,16,0.0615,0.34515,0.2584,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000220.wav,background,3.0,16000,1,16,0.01945,0.09897,0.4656,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000221.wav,background,3.0,16000,1,16,0.01732,0.13211,0.5543,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000222.wav,background,3.0,16000,1,16,0.02648,0.14035,0.3915,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000223.wav,background,3.0,16000,1,16,0.02833,0.16562,0.3636,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000224.wav,background,3.0,16000,1,16,0.03219,0.19135,0.3452,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000225.wav,background,3.0,16000,1,16,0.02963,0.18195,0.3775,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000226.wav,background,3.0,16000,1,16,0.01859,0.09827,0.4963,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000227.wav,background,3.0,16000,1,16,0.02267,0.22394,0.5169,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000228.wav,background,3.0,16000,1,16,0.04084,0.25162,0.6174,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000229.wav,background,3.0,16000,1,16,0.03569,0.28381,0.3278,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000230.wav,background,3.0,16000,1,16,0.04197,0.24445,0.2929,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000231.wav,background,3.0,16000,1,16,0.0243,0.15778,0.4673,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000232.wav,background,3.0,16000,1,16,0.03956,0.2478,0.3103,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000233.wav,background,3.0,16000,1,16,0.05028,0.33258,0.3043,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000234.wav,background,3.0,16000,1,16,0.02533,0.16284,0.4237,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000235.wav,background,3.0,16000,1,16,0.0275,0.16537,0.3795,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000236.wav,background,3.0,16000,1,16,0.04354,0.23315,0.3161,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000237.wav,background,3.0,16000,1,16,0.03091,0.16714,0.4026,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000238.wav,background,3.0,16000,1,16,0.01993,0.09857,0.4641,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000239.wav,background,3.0,16000,1,16,0.03255,0.26007,0.3623,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000240.wav,background,3.0,16000,1,16,0.02905,0.17929,0.3873,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000241.wav,background,3.0,16000,1,16,0.03847,0.19092,0.3073,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000242.wav,background,3.0,16000,1,16,0.02624,0.30951,0.4522,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000243.wav,background,3.0,16000,1,16,0.03344,0.22348,0.4429,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000244.wav,background,3.0,16000,1,16,0.02635,0.18121,0.3971,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000245.wav,background,3.0,16000,1,16,0.02185,0.32468,0.6075,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000246.wav,background,3.0,16000,1,16,0.0193,0.17517,0.6059,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000247.wav,background,3.0,16000,1,16,0.04742,0.23895,0.2836,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000248.wav,background,3.0,16000,1,16,0.03272,0.27759,0.4834,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000249.wav,background,3.0,16000,1,16,0.0446,0.31927,0.395,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000250.wav,background,3.0,16000,1,16,0.03553,0.24286,0.3295,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000251.wav,background,3.0,16000,1,16,0.05644,0.25836,0.2975,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000252.wav,background,3.0,16000,1,16,0.01362,0.11609,0.6268,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000253.wav,background,3.0,16000,1,16,0.03497,0.19955,0.4719,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000254.wav,background,3.0,16000,1,16,0.02167,0.11905,0.4855,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000255.wav,background,3.0,16000,1,16,0.04178,0.2326,0.4449,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000256.wav,background,3.0,16000,1,16,0.04078,0.27585,0.3205,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000257.wav,background,3.0,16000,1,16,0.01141,0.09875,0.7333,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000258.wav,background,3.0,16000,1,16,0.034,0.38718,0.5303,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000259.wav,background,3.0,16000,1,16,0.00574,0.1496,0.9561,WARNING,High silence ratio (0.96)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000260.wav,background,3.0,16000,1,16,0.00735,0.12466,0.9127,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000261.wav,background,3.0,16000,1,16,0.02333,0.16385,0.5774,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000262.wav,background,3.0,16000,1,16,0.00431,0.06018,0.9574,WARNING,Low signal RMS (0.00431); High silence ratio (0.96)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000263.wav,background,3.0,16000,1,16,0.00053,0.00439,1.0,WARNING,Low signal RMS (0.00053); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000264.wav,background,3.0,16000,1,16,0.02987,0.14426,0.5755,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000265.wav,background,3.0,16000,1,16,0.01118,0.11859,0.8422,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000266.wav,background,3.0,16000,1,16,0.0007,0.00751,1.0,WARNING,Low signal RMS (0.00070); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000267.wav,background,3.0,16000,1,16,0.00082,0.0094,1.0,WARNING,Low signal RMS (0.00082); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000268.wav,background,3.0,16000,1,16,0.0247,0.16891,0.6874,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000269.wav,background,3.0,16000,1,16,0.00665,0.0448,0.8695,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000270.wav,background,3.0,16000,1,16,0.00328,0.0202,0.9687,WARNING,Low signal RMS (0.00328); High silence ratio (0.97)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000271.wav,background,3.0,16000,1,16,0.00347,0.02933,0.9715,WARNING,Low signal RMS (0.00347); High silence ratio (0.97)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000272.wav,background,3.0,16000,1,16,0.00155,0.02051,0.9961,WARNING,Low signal RMS (0.00155); High silence ratio (1.00)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000273.wav,background,3.0,16000,1,16,0.00866,0.04507,0.7778,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000274.wav,background,3.0,16000,1,16,0.00455,0.04297,0.9431,WARNING,Low signal RMS (0.00455)
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000275.wav,background,3.0,16000,1,16,0.00979,0.09271,0.8461,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000276.wav,background,3.0,16000,1,16,0.00787,0.05603,0.8407,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000277.wav,background,3.0,16000,1,16,0.01138,0.11029,0.768,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/random/background_random_000278.wav,background,3.0,16000,1,16,0.01033,0.06723,0.756,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000001.wav,background,1.5,16000,1,16,0.06742,0.24915,0.1182,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000002.wav,background,1.5,16000,1,16,0.08211,0.32327,0.12,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000003.wav,background,1.5,16000,1,16,0.06948,0.2551,0.1185,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000004.wav,background,1.5,16000,1,16,0.0576,0.21774,0.1472,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000005.wav,background,1.5,16000,1,16,0.05003,0.2659,0.1728,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000006.wav,background,1.5,16000,1,16,0.10533,0.42752,0.1288,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000007.wav,background,1.5,16000,1,16,0.07369,0.31339,0.142,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000008.wav,background,1.5,16000,1,16,0.0633,0.27625,0.1499,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000009.wav,background,1.5,16000,1,16,0.10198,0.34528,0.0932,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000010.wav,background,1.5,16000,1,16,0.06873,0.27805,0.1384,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000011.wav,background,1.5,16000,1,16,0.08221,0.28833,0.1215,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000012.wav,background,1.5,16000,1,16,0.0728,0.25964,0.1113,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000013.wav,background,1.5,16000,1,16,0.06884,0.29468,0.1305,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000014.wav,background,1.5,16000,1,16,0.06212,0.26791,0.1315,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000015.wav,background,1.5,16000,1,16,0.06551,0.26334,0.1487,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000016.wav,background,1.5,16000,1,16,0.04525,0.21741,0.1763,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000017.wav,background,1.5,16000,1,16,0.04848,0.21182,0.1708,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000018.wav,background,1.5,16000,1,16,0.04951,0.22363,0.1717,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000019.wav,background,1.5,16000,1,16,0.04019,0.19022,0.1925,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/traffic/background_traffic_000020.wav,background,1.5,16000,1,16,0.05292,0.22183,0.1611,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000001.wav,background,1.5,16000,1,16,0.04112,0.16003,0.1909,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000002.wav,background,1.5,16000,1,16,0.0415,0.16971,0.1906,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000003.wav,background,1.5,16000,1,16,0.04152,0.16541,0.195,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000004.wav,background,1.5,16000,1,16,0.04152,0.17288,0.1881,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000005.wav,background,1.5,16000,1,16,0.04187,0.1658,0.1879,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000006.wav,background,1.5,16000,1,16,0.04147,0.17596,0.1884,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000007.wav,background,1.5,16000,1,16,0.04126,0.16925,0.1927,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000008.wav,background,1.5,16000,1,16,0.04157,0.16611,0.1911,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000009.wav,background,1.5,16000,1,16,0.04147,0.17166,0.1881,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000010.wav,background,1.5,16000,1,16,0.04181,0.17648,0.1931,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000011.wav,background,1.5,16000,1,16,0.04178,0.17203,0.1872,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000012.wav,background,1.5,16000,1,16,0.04159,0.16376,0.1888,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000013.wav,background,1.5,16000,1,16,0.04154,0.17679,0.1921,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000014.wav,background,1.5,16000,1,16,0.04166,0.18909,0.1858,OK,Passed all quality checks
D:/HACK-PROJECTS/TRINETRA/TRINETRA_ML/standardized/background/tv/background_tv_000015.wav,background,1.5,16000,1,16,0.04147,0.16006,0.191,OK,Passed all quality checks
